INFO:root:Insertion for Person483, property 79: 0.003022 seconds
INFO:root:Insertion for Person484, property 85: 0.003000 seconds
INFO:root:Insertion for Person485, property 35: 0.004014 seconds
INFO:root:Insertion for Person486, property 98: 0.002967 seconds
INFO:root:Insertion for Person487, property 99: 0.002503 seconds
INFO:root:Insertion for Person488, property 34: 0.003877 seconds
INFO:root:Insertion for Person489, property 98: 0.003366 seconds
INFO:root:Insertion for Person490, property 93: 0.004587 seconds
INFO:root:Insertion for Person491, property 62: 0.003712 seconds
INFO:root:Insertion for Person492, property 17: 0.002997 seconds
INFO:root:Insertion for Person493, property 53: 0.003905 seconds
INFO:root:Insertion for Person494, property 69: 0.003710 seconds
INFO:root:Insertion for Person495, property 48: 0.004515 seconds
INFO:root:Insertion for Person496, property 95: 0.003026 seconds
INFO:root:Insertion for Person497, property 16: 0.004320 seconds
INFO:root:Insertion for Person498, property 91: 0.004999 seconds
INFO:root:Insertion for Person499, property 40: 0.003900 seconds
INFO:root:Insertion for Person500, property 67: 0.003005 seconds
INFO:root:Insertion for Person501, property 75: 0.003502 seconds
INFO:root:Insertion for Person502, property 25: 0.004198 seconds
INFO:root:Insertion for Person503, property 49: 0.003765 seconds
INFO:root:Insertion for Person504, property 100: 0.004045 seconds
INFO:root:Insertion for Person505, property 13: 0.003600 seconds
INFO:root:Insertion for Person506, property 10: 0.005070 seconds
INFO:root:Insertion for Person507, property 29: 0.004013 seconds
INFO:root:Insertion for Person508, property 41: 0.003229 seconds
INFO:root:Insertion for Person509, property 62: 0.003498 seconds
INFO:root:Insertion for Person510, property 21: 0.004298 seconds
INFO:root:Insertion for Person511, property 60: 0.003229 seconds
INFO:root:Insertion for Person512, property 80: 0.003933 seconds
INFO:root:Insertion for Person513, property 15: 0.003883 seconds
INFO:root:Insertion for Person514, property 70: 0.003225 seconds
INFO:root:Insertion for Person515, property 28: 0.004280 seconds
INFO:root:Insertion for Person516, property 57: 0.003009 seconds
INFO:root:Insertion for Person517, property 2: 0.003000 seconds
INFO:root:Insertion for Person518, property 13: 0.003977 seconds
INFO:root:Insertion for Person519, property 83: 0.003000 seconds
INFO:root:Insertion for Person520, property 51: 0.003917 seconds
INFO:root:Insertion for Person521, property 12: 0.005002 seconds
INFO:root:Insertion for Person522, property 77: 0.005160 seconds
INFO:root:Insertion for Person523, property 1: 0.003355 seconds
INFO:root:Insertion for Person524, property 69: 0.003988 seconds
INFO:root:Insertion for Person525, property 48: 0.004036 seconds
INFO:root:Insertion for Person526, property 96: 0.004609 seconds
INFO:root:Insertion for Person527, property 70: 0.004482 seconds
INFO:root:Insertion for Person528, property 91: 0.003834 seconds
INFO:root:Insertion for Person529, property 94: 0.003968 seconds
INFO:root:Insertion for Person530, property 62: 0.004005 seconds
INFO:root:Insertion for Person531, property 85: 0.004197 seconds
INFO:root:Insertion for Person532, property 39: 0.003519 seconds
INFO:root:Insertion for Person533, property 68: 0.003933 seconds
INFO:root:Insertion for Person534, property 30: 0.003005 seconds
INFO:root:Insertion for Person535, property 87: 0.004033 seconds
INFO:root:Insertion for Person536, property 6: 0.003517 seconds
INFO:root:Insertion for Person537, property 3: 0.003996 seconds
INFO:root:Insertion for Person538, property 34: 0.003000 seconds
INFO:root:Insertion for Person539, property 25: 0.003000 seconds
INFO:root:Insertion for Person540, property 99: 0.005379 seconds
INFO:root:Insertion for Person541, property 38: 0.004208 seconds
INFO:root:Insertion for Person542, property 63: 0.003510 seconds
INFO:root:Insertion for Person543, property 55: 0.003983 seconds
INFO:root:Insertion for Person544, property 89: 0.004488 seconds
INFO:root:Insertion for Person545, property 39: 0.004238 seconds
INFO:root:Insertion for Person546, property 98: 0.004062 seconds
INFO:root:Insertion for Person547, property 13: 0.004013 seconds
INFO:root:Insertion for Person548, property 4: 0.004790 seconds
INFO:root:Insertion for Person549, property 62: 0.003780 seconds
INFO:root:Insertion for Person550, property 53: 0.003598 seconds
INFO:root:Insertion for Person551, property 64: 0.004166 seconds
INFO:root:Insertion for Person552, property 93: 0.005026 seconds
INFO:root:Insertion for Person553, property 49: 0.017228 seconds
INFO:root:Insertion for Person554, property 2: 0.004001 seconds
INFO:root:Insertion for Person555, property 41: 0.002999 seconds
INFO:root:Insertion for Person556, property 92: 0.003999 seconds
INFO:root:Insertion for Person557, property 35: 0.003891 seconds
INFO:root:Insertion for Person558, property 81: 0.007000 seconds
INFO:root:Insertion for Person559, property 49: 0.004000 seconds
INFO:root:Insertion for Person560, property 84: 0.004945 seconds
INFO:root:Insertion for Person561, property 61: 0.003005 seconds
INFO:root:Insertion for Person562, property 97: 0.002957 seconds
INFO:root:Insertion for Person563, property 77: 0.004061 seconds
INFO:root:Insertion for Person564, property 37: 0.003180 seconds
INFO:root:Insertion for Person565, property 52: 0.004871 seconds
INFO:root:Insertion for Person566, property 51: 0.004000 seconds
INFO:root:Insertion for Person567, property 91: 0.004002 seconds
INFO:root:Insertion for Person568, property 30: 0.003551 seconds
INFO:root:Insertion for Person569, property 90: 0.004048 seconds
INFO:root:Insertion for Person570, property 9: 0.003008 seconds
INFO:root:Insertion for Person571, property 54: 0.002998 seconds
INFO:root:Insertion for Person572, property 37: 0.003510 seconds
INFO:root:Insertion for Person573, property 54: 0.004947 seconds
INFO:root:Insertion for Person574, property 34: 0.004000 seconds
INFO:root:Insertion for Person575, property 48: 0.003725 seconds
INFO:root:Insertion for Person576, property 9: 0.003998 seconds
INFO:root:Insertion for Person577, property 7: 0.003962 seconds
INFO:root:Insertion for Person578, property 72: 0.004505 seconds
INFO:root:Insertion for Person579, property 4: 0.002449 seconds
INFO:root:Insertion for Person580, property 75: 0.004621 seconds
INFO:root:Insertion for Person581, property 21: 0.002887 seconds
INFO:root:Insertion for Person582, property 89: 0.004233 seconds
INFO:root:Insertion for Person583, property 14: 0.004000 seconds
INFO:root:Insertion for Person584, property 11: 0.003033 seconds
INFO:root:Insertion for Person585, property 38: 0.003995 seconds
INFO:root:Insertion for Person586, property 67: 0.004465 seconds
INFO:root:Insertion for Person587, property 69: 0.003600 seconds
INFO:root:Insertion for Person588, property 92: 0.003029 seconds
INFO:root:Insertion for Person589, property 89: 0.003000 seconds
INFO:root:Insertion for Person590, property 4: 0.004001 seconds
INFO:root:Insertion for Person591, property 48: 0.003540 seconds
INFO:root:Insertion for Person592, property 20: 0.004001 seconds
INFO:root:Insertion for Person593, property 44: 0.003001 seconds
INFO:root:Insertion for Person594, property 55: 0.003586 seconds
INFO:root:Insertion for Person595, property 47: 0.003879 seconds
INFO:root:Insertion for Person596, property 39: 0.003008 seconds
INFO:root:Insertion for Person597, property 92: 0.002415 seconds
INFO:root:Insertion for Person598, property 15: 0.004091 seconds
INFO:root:Insertion for Person599, property 29: 0.004002 seconds
INFO:root:Insertion for Person600, property 87: 0.004466 seconds
INFO:root:Insertion for Person601, property 91: 0.003511 seconds
INFO:root:Insertion for Person602, property 5: 0.003000 seconds
INFO:root:Insertion for Person603, property 3: 0.003000 seconds
INFO:root:Insertion for Person604, property 57: 0.002000 seconds
INFO:root:Insertion for Person605, property 35: 0.004662 seconds
INFO:root:Insertion for Person606, property 97: 0.002997 seconds
INFO:root:Insertion for Person607, property 60: 0.003001 seconds
INFO:root:Insertion for Person608, property 49: 0.002001 seconds
INFO:root:Insertion for Person609, property 70: 0.002000 seconds
INFO:root:Insertion for Person610, property 27: 0.003950 seconds
INFO:root:Insertion for Person611, property 88: 0.004050 seconds
INFO:root:Insertion for Person612, property 14: 0.003537 seconds
INFO:root:Insertion for Person613, property 50: 0.002456 seconds
INFO:root:Insertion for Person614, property 77: 0.003000 seconds
INFO:root:Insertion for Person615, property 3: 0.003845 seconds
INFO:root:Insertion for Person616, property 27: 0.002578 seconds
INFO:root:Insertion for Person617, property 90: 0.003746 seconds
INFO:root:Insertion for Person618, property 61: 0.002999 seconds
INFO:root:Insertion for Person619, property 60: 0.003972 seconds
INFO:root:Insertion for Person620, property 78: 0.003510 seconds
INFO:root:Insertion for Person621, property 60: 0.003001 seconds
INFO:root:Insertion for Person622, property 38: 0.002999 seconds
INFO:root:Insertion for Person623, property 53: 0.003002 seconds
INFO:root:Insertion for Person624, property 44: 0.003509 seconds
INFO:root:Insertion for Person625, property 41: 0.004721 seconds
INFO:root:Insertion for Person626, property 62: 0.003001 seconds
INFO:root:Insertion for Person627, property 65: 0.003885 seconds
INFO:root:Insertion for Person628, property 74: 0.002950 seconds
INFO:root:Insertion for Person629, property 27: 0.003050 seconds
INFO:root:Insertion for Person630, property 19: 0.003906 seconds
INFO:root:Insertion for Person631, property 43: 0.003639 seconds
INFO:root:Insertion for Person632, property 19: 0.003008 seconds
INFO:root:Insertion for Person633, property 75: 0.003339 seconds
INFO:root:Insertion for Person634, property 76: 0.003551 seconds
INFO:root:Insertion for Person635, property 35: 0.004018 seconds
INFO:root:Insertion for Person636, property 89: 0.003004 seconds
INFO:root:Insertion for Person637, property 53: 0.006991 seconds
INFO:root:Insertion for Person638, property 87: 0.004002 seconds
INFO:root:Insertion for Person639, property 48: 0.003998 seconds
INFO:root:Insertion for Person640, property 71: 0.003497 seconds
INFO:root:Insertion for Person641, property 88: 0.002737 seconds
INFO:root:Insertion for Person642, property 7: 0.003000 seconds
INFO:root:Insertion for Person643, property 79: 0.004158 seconds
INFO:root:Insertion for Person644, property 3: 0.007065 seconds
INFO:root:Insertion for Person645, property 28: 0.006262 seconds
INFO:root:Insertion for Person646, property 49: 0.003702 seconds
INFO:root:Insertion for Person647, property 22: 0.004026 seconds
INFO:root:Insertion for Person648, property 20: 0.002469 seconds
INFO:root:Insertion for Person649, property 55: 0.003234 seconds
INFO:root:Insertion for Person650, property 96: 0.004708 seconds
INFO:root:Insertion for Person651, property 80: 0.003007 seconds
INFO:root:Insertion for Person652, property 33: 0.004010 seconds
INFO:root:Insertion for Person653, property 41: 0.002999 seconds
INFO:root:Insertion for Person654, property 67: 0.003510 seconds
INFO:root:Insertion for Person655, property 99: 0.004003 seconds
INFO:root:Insertion for Person656, property 30: 0.003001 seconds
INFO:root:Insertion for Person657, property 20: 0.004175 seconds
INFO:root:Insertion for Person658, property 82: 0.002999 seconds
INFO:root:Insertion for Person659, property 46: 0.004997 seconds
INFO:root:Insertion for Person660, property 63: 0.004009 seconds
INFO:root:Insertion for Person661, property 82: 0.004019 seconds
INFO:root:Insertion for Person662, property 3: 0.004002 seconds
INFO:root:Insertion for Person663, property 58: 0.002517 seconds
INFO:root:Insertion for Person664, property 57: 0.004789 seconds
INFO:root:Insertion for Person665, property 30: 0.003675 seconds
INFO:root:Insertion for Person666, property 32: 0.003001 seconds
INFO:root:Insertion for Person667, property 71: 0.003931 seconds
INFO:root:Insertion for Person668, property 4: 0.004592 seconds
INFO:root:Insertion for Person669, property 82: 0.004227 seconds
INFO:root:Insertion for Person670, property 82: 0.002999 seconds
INFO:root:Insertion for Person671, property 2: 0.003077 seconds
INFO:root:Insertion for Person672, property 84: 0.005606 seconds
INFO:root:Insertion for Person673, property 4: 0.003527 seconds
INFO:root:Insertion for Person674, property 86: 0.003057 seconds
INFO:root:Insertion for Person675, property 58: 0.003072 seconds
INFO:root:Insertion for Person676, property 59: 0.002607 seconds
INFO:root:Insertion for Person677, property 71: 0.002972 seconds
INFO:root:Insertion for Person678, property 14: 0.003509 seconds
INFO:root:Insertion for Person679, property 91: 0.002007 seconds
INFO:root:Insertion for Person680, property 92: 0.003535 seconds
INFO:root:Insertion for Person681, property 53: 0.004150 seconds
INFO:root:Insertion for Person682, property 75: 0.003012 seconds
INFO:root:Insertion for Person683, property 19: 0.003012 seconds
INFO:root:Insertion for Person684, property 53: 0.003010 seconds
INFO:root:Insertion for Person685, property 16: 0.003067 seconds
INFO:root:Insertion for Person686, property 57: 0.003561 seconds
INFO:root:Insertion for Person687, property 32: 0.003948 seconds
INFO:root:Insertion for Person688, property 35: 0.002519 seconds
INFO:root:Insertion for Person689, property 94: 0.003000 seconds
INFO:root:Insertion for Person690, property 32: 0.002470 seconds
INFO:root:Insertion for Person691, property 69: 0.004674 seconds
INFO:root:Insertion for Person692, property 62: 0.003018 seconds
INFO:root:Insertion for Person693, property 50: 0.004000 seconds
INFO:root:Insertion for Person694, property 76: 0.003000 seconds
INFO:root:Insertion for Person695, property 59: 0.004149 seconds
INFO:root:Insertion for Person696, property 50: 0.003766 seconds
INFO:root:Insertion for Person697, property 65: 0.003544 seconds
INFO:root:Insertion for Person698, property 13: 0.002906 seconds
INFO:root:Insertion for Person699, property 49: 0.004005 seconds
INFO:root:Insertion for Person700, property 67: 0.003000 seconds
INFO:root:Insertion for Person701, property 53: 0.004659 seconds
INFO:root:Insertion for Person702, property 1: 0.003519 seconds
INFO:root:Insertion for Person703, property 59: 0.003645 seconds
INFO:root:Insertion for Person704, property 16: 0.003007 seconds
INFO:root:Insertion for Person705, property 64: 0.003327 seconds
INFO:root:Insertion for Person706, property 88: 0.003509 seconds
INFO:root:Insertion for Person707, property 68: 0.004005 seconds
INFO:root:Insertion for Person708, property 86: 0.003222 seconds
INFO:root:Insertion for Person709, property 51: 0.003484 seconds
INFO:root:Insertion for Person710, property 26: 0.004513 seconds
INFO:root:Insertion for Person711, property 56: 0.003382 seconds
INFO:root:Insertion for Person712, property 30: 0.003577 seconds
INFO:root:Insertion for Person713, property 37: 0.003003 seconds
INFO:root:Insertion for Person714, property 28: 0.004004 seconds
INFO:root:Insertion for Person715, property 67: 0.004345 seconds
INFO:root:Insertion for Person716, property 57: 0.003699 seconds
INFO:root:Insertion for Person717, property 31: 0.003007 seconds
INFO:root:Insertion for Person718, property 65: 0.003704 seconds
INFO:root:Insertion for Person719, property 26: 0.004112 seconds
INFO:root:Insertion for Person720, property 1: 0.002560 seconds
INFO:root:Insertion for Person721, property 40: 0.003987 seconds
INFO:root:Insertion for Person722, property 92: 0.004016 seconds
INFO:root:Insertion for Person723, property 24: 0.002999 seconds
INFO:root:Insertion for Person724, property 55: 0.004202 seconds
INFO:root:Insertion for Person725, property 76: 0.003005 seconds
INFO:root:Insertion for Person726, property 9: 0.003000 seconds
INFO:root:Insertion for Person727, property 26: 0.003003 seconds
INFO:root:Insertion for Person728, property 59: 0.005778 seconds
INFO:root:Insertion for Person729, property 81: 0.003602 seconds
INFO:root:Insertion for Person730, property 32: 0.003009 seconds
INFO:root:Insertion for Person731, property 70: 0.003825 seconds
INFO:root:Insertion for Person732, property 87: 0.003111 seconds
INFO:root:Insertion for Person733, property 84: 0.004730 seconds
INFO:root:Insertion for Person734, property 46: 0.003999 seconds
INFO:root:Insertion for Person735, property 96: 0.002999 seconds
INFO:root:Insertion for Person736, property 96: 0.004001 seconds
INFO:root:Insertion for Person737, property 21: 0.005004 seconds
INFO:root:Insertion for Person738, property 7: 0.004498 seconds
INFO:root:Insertion for Person739, property 36: 0.003005 seconds
INFO:root:Insertion for Person740, property 90: 0.003722 seconds
INFO:root:Insertion for Person741, property 95: 0.004210 seconds
INFO:root:Insertion for Person742, property 87: 0.004515 seconds
INFO:root:Insertion for Person743, property 3: 0.004475 seconds
INFO:root:Insertion for Person744, property 93: 0.003781 seconds
INFO:root:Insertion for Person745, property 79: 0.003520 seconds
INFO:root:Insertion for Person746, property 44: 0.004083 seconds
INFO:root:Insertion for Person747, property 59: 0.004334 seconds
INFO:root:Insertion for Person748, property 39: 0.002705 seconds
INFO:root:Insertion for Person749, property 86: 0.003519 seconds
INFO:root:Insertion for Person750, property 58: 0.002967 seconds
INFO:root:Insertion for Person751, property 29: 0.003005 seconds
INFO:root:Insertion for Person752, property 94: 0.003788 seconds
INFO:root:Insertion for Person753, property 36: 0.004510 seconds
INFO:root:Insertion for Person754, property 91: 0.003006 seconds
INFO:root:Insertion for Person755, property 14: 0.003503 seconds
INFO:root:Insertion for Person756, property 39: 0.003485 seconds
INFO:root:Insertion for Person757, property 75: 0.003005 seconds
INFO:root:Insertion for Person758, property 34: 0.003857 seconds
INFO:root:Insertion for Person759, property 43: 0.004000 seconds
INFO:root:Insertion for Person760, property 4: 0.003006 seconds
INFO:root:Insertion for Person761, property 100: 0.003994 seconds
INFO:root:Insertion for Person762, property 96: 0.003005 seconds
INFO:root:Insertion for Person763, property 75: 0.003511 seconds
INFO:root:Insertion for Person764, property 64: 0.003000 seconds
INFO:root:Insertion for Person765, property 92: 0.003471 seconds
INFO:root:Insertion for Person766, property 51: 0.002998 seconds
INFO:root:Insertion for Person767, property 71: 0.004004 seconds
INFO:root:Insertion for Person768, property 70: 0.003003 seconds
INFO:root:Insertion for Person769, property 24: 0.003373 seconds
INFO:root:Insertion for Person770, property 9: 0.002509 seconds
INFO:root:Insertion for Person771, property 18: 0.004000 seconds
INFO:root:Insertion for Person772, property 1: 0.004000 seconds
INFO:root:Insertion for Person773, property 75: 0.003000 seconds
INFO:root:Insertion for Person774, property 79: 0.003372 seconds
INFO:root:Insertion for Person775, property 84: 0.004000 seconds
INFO:root:Insertion for Person776, property 84: 0.003000 seconds
INFO:root:Insertion for Person777, property 15: 0.004719 seconds
INFO:root:Insertion for Person778, property 22: 0.002577 seconds
INFO:root:Insertion for Person779, property 81: 0.004002 seconds
INFO:root:Insertion for Person780, property 41: 0.002998 seconds
INFO:root:Insertion for Person781, property 12: 0.004011 seconds
INFO:root:Insertion for Person782, property 64: 0.004005 seconds
INFO:root:Insertion for Person783, property 99: 0.003155 seconds
INFO:root:Insertion for Person784, property 8: 0.003554 seconds
INFO:root:Insertion for Person785, property 89: 0.003001 seconds
INFO:root:Insertion for Person786, property 50: 0.004974 seconds
INFO:root:Insertion for Person787, property 55: 0.003989 seconds
INFO:root:Insertion for Person788, property 35: 0.003500 seconds
INFO:root:Insertion for Person789, property 43: 0.005188 seconds
INFO:root:Insertion for Person790, property 85: 0.004008 seconds
INFO:root:Insertion for Person791, property 72: 0.004000 seconds
INFO:root:Insertion for Person792, property 49: 0.004001 seconds
INFO:root:Insertion for Person793, property 32: 0.003719 seconds
INFO:root:Insertion for Person794, property 81: 0.004292 seconds
INFO:root:Insertion for Person795, property 58: 0.003994 seconds
INFO:root:Insertion for Person796, property 67: 0.003067 seconds
INFO:root:Insertion for Person797, property 82: 0.004537 seconds
INFO:root:Insertion for Person798, property 51: 0.003715 seconds
INFO:root:Insertion for Person799, property 20: 0.004000 seconds
INFO:root:Insertion for Person800, property 24: 0.003001 seconds
INFO:root:Insertion for Person801, property 73: 0.004039 seconds
INFO:root:Insertion for Person802, property 69: 0.004644 seconds
INFO:root:Insertion for Person803, property 12: 0.004040 seconds
INFO:root:Insertion for Person804, property 32: 0.003005 seconds
INFO:root:Insertion for Person805, property 34: 0.002636 seconds
INFO:root:Insertion for Person806, property 64: 0.004357 seconds
INFO:root:Insertion for Person807, property 78: 0.004800 seconds
INFO:root:Insertion for Person808, property 48: 0.003669 seconds
INFO:root:Insertion for Person809, property 36: 0.002510 seconds
INFO:root:Insertion for Person810, property 12: 0.004003 seconds
INFO:root:Insertion for Person811, property 60: 0.004908 seconds
INFO:root:Insertion for Person812, property 55: 0.003028 seconds
INFO:root:Insertion for Person813, property 71: 0.003517 seconds
INFO:root:Insertion for Person814, property 86: 0.003468 seconds
INFO:root:Insertion for Person815, property 96: 0.003740 seconds
INFO:root:Insertion for Person816, property 1: 0.004006 seconds
INFO:root:Insertion for Person817, property 87: 0.002999 seconds
INFO:root:Insertion for Person818, property 98: 0.003535 seconds
INFO:root:Insertion for Person819, property 85: 0.004066 seconds
INFO:root:Insertion for Person820, property 34: 0.004008 seconds
INFO:root:Insertion for Person821, property 23: 0.003001 seconds
INFO:root:Insertion for Person822, property 96: 0.003805 seconds
INFO:root:Insertion for Person823, property 26: 0.002525 seconds
INFO:root:Insertion for Person824, property 37: 0.003999 seconds
INFO:root:Insertion for Person825, property 29: 0.003000 seconds
INFO:root:Insertion for Person826, property 5: 0.004159 seconds
INFO:root:Insertion for Person827, property 33: 0.003510 seconds
INFO:root:Insertion for Person828, property 44: 0.003000 seconds
INFO:root:Insertion for Person829, property 55: 0.004407 seconds
INFO:root:Insertion for Person830, property 48: 0.003006 seconds
INFO:root:Insertion for Person831, property 64: 0.003109 seconds
INFO:root:Insertion for Person832, property 27: 0.003692 seconds
INFO:root:Insertion for Person833, property 53: 0.004005 seconds
INFO:root:Insertion for Person834, property 39: 0.003726 seconds
INFO:root:Insertion for Person835, property 10: 0.003996 seconds
INFO:root:Insertion for Person836, property 100: 0.003000 seconds
INFO:root:Insertion for Person837, property 92: 0.004000 seconds
INFO:root:Insertion for Person838, property 66: 0.005361 seconds
INFO:root:Insertion for Person839, property 53: 0.009161 seconds
INFO:root:Insertion for Person840, property 27: 0.004061 seconds
INFO:root:Insertion for Person841, property 16: 0.004222 seconds
INFO:root:Insertion for Person842, property 14: 0.003286 seconds
INFO:root:Insertion for Person843, property 91: 0.003140 seconds
INFO:root:Insertion for Person844, property 66: 0.002945 seconds
INFO:root:Insertion for Person845, property 8: 0.003396 seconds
INFO:root:Insertion for Person846, property 79: 0.004405 seconds
INFO:root:Insertion for Person847, property 15: 0.002406 seconds
INFO:root:Insertion for Person848, property 47: 0.002009 seconds
INFO:root:Insertion for Person849, property 83: 0.003435 seconds
INFO:root:Insertion for Person850, property 48: 0.004564 seconds
INFO:root:Insertion for Person851, property 31: 0.003000 seconds
INFO:root:Insertion for Person852, property 54: 0.003998 seconds
INFO:root:Insertion for Person853, property 24: 0.003201 seconds
INFO:root:Insertion for Person854, property 47: 0.003673 seconds
INFO:root:Insertion for Person855, property 43: 0.003155 seconds
INFO:root:Insertion for Person856, property 70: 0.003413 seconds
INFO:root:Insertion for Person857, property 81: 0.003649 seconds
INFO:root:Insertion for Person858, property 27: 0.003028 seconds
INFO:root:Insertion for Person859, property 19: 0.003608 seconds
INFO:root:Insertion for Person860, property 52: 0.004407 seconds
INFO:root:Insertion for Person861, property 24: 0.004001 seconds
INFO:root:Insertion for Person862, property 94: 0.002998 seconds
INFO:root:Insertion for Person863, property 4: 0.004301 seconds
INFO:root:Insertion for Person864, property 63: 0.003208 seconds
INFO:root:Insertion for Person865, property 72: 0.004009 seconds
INFO:root:Insertion for Person866, property 4: 0.003069 seconds
INFO:root:Insertion for Person867, property 74: 0.003051 seconds
INFO:root:Insertion for Person868, property 89: 0.003340 seconds
INFO:root:Insertion for Person869, property 64: 0.003881 seconds
INFO:root:Insertion for Person870, property 36: 0.003285 seconds
INFO:root:Insertion for Person871, property 53: 0.002002 seconds
INFO:root:Insertion for Person872, property 27: 0.002996 seconds
INFO:root:Insertion for Person873, property 20: 0.004004 seconds
INFO:root:Insertion for Person874, property 92: 0.003326 seconds
INFO:root:Insertion for Person875, property 39: 0.003000 seconds
INFO:root:Insertion for Person876, property 14: 0.003001 seconds
INFO:root:Insertion for Person877, property 63: 0.002000 seconds
INFO:root:Insertion for Person878, property 90: 0.004284 seconds
INFO:root:Insertion for Person879, property 30: 0.003387 seconds
INFO:root:Insertion for Person880, property 34: 0.003692 seconds
INFO:root:Insertion for Person881, property 97: 0.002399 seconds
INFO:root:Insertion for Person882, property 76: 0.002626 seconds
INFO:root:Insertion for Person883, property 80: 0.004081 seconds
INFO:root:Insertion for Person884, property 18: 0.003278 seconds
INFO:root:Insertion for Person885, property 100: 0.003461 seconds
INFO:root:Insertion for Person886, property 93: 0.003481 seconds
INFO:root:Insertion for Person887, property 36: 0.002276 seconds
INFO:root:Insertion for Person888, property 10: 0.003892 seconds
INFO:root:Insertion for Person889, property 28: 0.002264 seconds
INFO:root:Insertion for Person890, property 69: 0.004572 seconds
INFO:root:Insertion for Person891, property 93: 0.003129 seconds
INFO:root:Insertion for Person892, property 89: 0.003008 seconds
INFO:root:Insertion for Person893, property 87: 0.003001 seconds
INFO:root:Insertion for Person894, property 59: 0.003454 seconds
INFO:root:Insertion for Person895, property 58: 0.003242 seconds
INFO:root:Insertion for Person896, property 39: 0.002228 seconds
INFO:root:Insertion for Person897, property 76: 0.003008 seconds
INFO:root:Insertion for Person898, property 11: 0.003561 seconds
INFO:root:Insertion for Person899, property 85: 0.004274 seconds
INFO:root:Insertion for Person900, property 61: 0.003008 seconds
INFO:root:Insertion for Person901, property 4: 0.003323 seconds
INFO:root:Insertion for Person902, property 85: 0.002004 seconds
INFO:root:Insertion for Person903, property 80: 0.002999 seconds
INFO:root:Insertion for Person904, property 14: 0.002476 seconds
INFO:root:Insertion for Person905, property 23: 0.003575 seconds
INFO:root:Insertion for Person906, property 12: 0.003124 seconds
INFO:root:Insertion for Person907, property 53: 0.002997 seconds
INFO:root:Insertion for Person908, property 53: 0.003000 seconds
INFO:root:Insertion for Person909, property 79: 0.003002 seconds
INFO:root:Insertion for Person910, property 31: 0.001998 seconds
INFO:root:Insertion for Person911, property 82: 0.003748 seconds
INFO:root:Insertion for Person912, property 39: 0.003018 seconds
INFO:root:Insertion for Person913, property 80: 0.003000 seconds
INFO:root:Insertion for Person914, property 2: 0.003400 seconds
INFO:root:Insertion for Person915, property 20: 0.003517 seconds
INFO:root:Insertion for Person916, property 5: 0.003100 seconds
INFO:root:Insertion for Person917, property 45: 0.001999 seconds
INFO:root:Insertion for Person918, property 45: 0.003000 seconds
INFO:root:Insertion for Person919, property 5: 0.003224 seconds
INFO:root:Insertion for Person920, property 69: 0.003508 seconds
INFO:root:Insertion for Person921, property 3: 0.003515 seconds
INFO:root:Insertion for Person922, property 93: 0.002689 seconds
INFO:root:Insertion for Person923, property 42: 0.002573 seconds
INFO:root:Insertion for Person924, property 4: 0.003355 seconds
INFO:root:Insertion for Person925, property 50: 0.003367 seconds
INFO:root:Insertion for Person926, property 31: 0.004415 seconds
INFO:root:Insertion for Person927, property 95: 0.003995 seconds
INFO:root:Insertion for Person928, property 3: 0.003898 seconds
INFO:root:Insertion for Person929, property 52: 0.003218 seconds
INFO:root:Insertion for Person930, property 83: 0.003008 seconds
INFO:root:Insertion for Person931, property 61: 0.004897 seconds
INFO:root:Insertion for Person932, property 5: 0.004013 seconds
INFO:root:Insertion for Person933, property 67: 0.005488 seconds
INFO:root:Insertion for Person934, property 14: 0.004103 seconds
INFO:root:Insertion for Person935, property 24: 0.003150 seconds
INFO:root:Insertion for Person936, property 66: 0.004014 seconds
INFO:root:Insertion for Person937, property 86: 0.005310 seconds
INFO:root:Insertion for Person938, property 22: 0.005376 seconds
INFO:root:Insertion for Person939, property 48: 0.007944 seconds
INFO:root:Insertion for Person940, property 14: 0.003242 seconds
INFO:root:Insertion for Person941, property 84: 0.003486 seconds
INFO:root:Insertion for Person942, property 72: 0.003009 seconds
INFO:root:Insertion for Person943, property 80: 0.003999 seconds
INFO:root:Insertion for Person944, property 49: 0.002910 seconds
INFO:root:Insertion for Person945, property 78: 0.003163 seconds
INFO:root:Insertion for Person946, property 30: 0.003387 seconds
INFO:root:Insertion for Person947, property 4: 0.003390 seconds
INFO:root:Insertion for Person948, property 27: 0.003145 seconds
INFO:root:Insertion for Person949, property 59: 0.003272 seconds
INFO:root:Insertion for Person950, property 80: 0.004009 seconds
INFO:root:Insertion for Person951, property 3: 0.002487 seconds
INFO:root:Insertion for Person952, property 95: 0.002980 seconds
INFO:root:Insertion for Person953, property 69: 0.003601 seconds
INFO:root:Insertion for Person954, property 79: 0.002407 seconds
INFO:root:Insertion for Person955, property 78: 0.002992 seconds
INFO:root:Insertion for Person956, property 94: 0.002894 seconds
INFO:root:Insertion for Person957, property 57: 0.002013 seconds
INFO:root:Insertion for Person958, property 68: 0.003706 seconds
INFO:root:Insertion for Person959, property 13: 0.002008 seconds
INFO:root:Insertion for Person960, property 47: 0.003613 seconds
INFO:root:Insertion for Person961, property 84: 0.003902 seconds
INFO:root:Insertion for Person962, property 50: 0.003014 seconds
INFO:root:Insertion for Person963, property 91: 0.003443 seconds
INFO:root:Insertion for Person964, property 51: 0.003013 seconds
